"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.X_id","Input.text","Input.group","Input.date","Input.time_delta","Input.author","Input.post","Input.country","Input.doctype","Input.url","Input.title","Input.num_comments","Answer.category.labels","Approve","Reject"
"30ZKOOGW3GB1KBAPQ7ADNAJFCMN1AO","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:48 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:48 PDT 2025",,,"31UV0MXWNBHI0VR0TK94WIFAA0XI5B","A2XFO0X6RCS98M","Submitted","Wed Mar 05 09:45:58 PST 2025","Wed Mar 05 09:58:11 PST 2025","Sat Mar 08 09:58:11 PST 2025",,,"","733","100% (40/40)","0% (0/0)","0% (0/0)","63c6e0ca194f73dec4e2ab93","Ummmm I don't refuse any of the newborn vaccines and the only vaccine I'd refuse for my older child is the hpv vaccine","march_2022_birth_club","2022-01-21T00:00:00.000Z","0","jordancogirl","a77591164","USA","comment",,,"NA","\Vaccination schedule, spacing, or timing"
"36FQTHX30NW2DOTWJPOS6EIISOM3BD","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:34 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:34 PDT 2025",,,"3LKC68YZ3V8M90HNNG9I6FO966TWOU","ARTQWWNFA7IOD","Submitted","Wed Mar 05 09:25:19 PST 2025","Wed Mar 05 09:25:53 PST 2025","Sat Mar 08 09:25:53 PST 2025",,,"","34","100% (40/40)","0% (0/0)","0% (0/0)","63c6dffb194f73dec4cdc03a","The way I am approaching this now is taking care of myself so I can take care of my baby. I've had 4 vaccines now, so has my husband. We are doing our best to stay negative, but we both work, and my mom and a nanny care for my son. It's basically inevitable that someone is going to infect him. So what can I do? Give myself the tools to deal with this when it does happen. I have a ""sick table"" set up with meds for all of us ( for baby: infant tylenol, snot sucker, frida bath bombs and chest rub, etc), pulse oximeters (we have an owlet for my son), covid tests, pedialyte, thermometers, etc. I'm considering it an accomplishment to have gotten this far in the pandemic without my family contracting this virus. Good luck, I am sure you guys will be just fine. ","june_2021_birth_club","2022-01-09T00:00:00.000Z","0","ceeceesays4","a77575474","USA","comment",,,"NA","\Vaccines are mentioned positively,Protection from disease,About vaccines but does not fit any of the previous categories"
"36FQTHX30NW2DOTWJPOS6EIISOM3BD","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:34 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:34 PDT 2025",,,"3TE3O8573LD3UXBW1O1FC3DPDNB2RM","A2XFO0X6RCS98M","Submitted","Wed Mar 05 10:51:37 PST 2025","Wed Mar 05 10:56:09 PST 2025","Sat Mar 08 10:56:09 PST 2025",,,"","272","100% (40/40)","0% (0/0)","0% (0/0)","63c6dffb194f73dec4cdc03a","The way I am approaching this now is taking care of myself so I can take care of my baby. I've had 4 vaccines now, so has my husband. We are doing our best to stay negative, but we both work, and my mom and a nanny care for my son. It's basically inevitable that someone is going to infect him. So what can I do? Give myself the tools to deal with this when it does happen. I have a ""sick table"" set up with meds for all of us ( for baby: infant tylenol, snot sucker, frida bath bombs and chest rub, etc), pulse oximeters (we have an owlet for my son), covid tests, pedialyte, thermometers, etc. I'm considering it an accomplishment to have gotten this far in the pandemic without my family contracting this virus. Good luck, I am sure you guys will be just fine. ","june_2021_birth_club","2022-01-09T00:00:00.000Z","0","ceeceesays4","a77575474","USA","comment",,,"NA","\Protection from disease"
"36818Z1KWNIXUEO4DBOWB3YCA613AI","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:34 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:34 PDT 2025",,,"39K0FND3A2K12KT89VYDWM2DJNVMAE","ARTQWWNFA7IOD","Submitted","Wed Mar 05 08:32:01 PST 2025","Wed Mar 05 08:42:48 PST 2025","Sat Mar 08 08:42:48 PST 2025",,,"","647","100% (40/40)","0% (0/0)","0% (0/0)","63c6e083194f73dec4db757e","I am fully vaccinated as well. I wear a mask indoors any where I go and outdoors only if I can't keep distance. When I know everyone around me is vaccinated (friends at our home or my running group) I don't wear one. At that kind of job I would 100% wear a mask.","december_2021_birth_club","2021-06-24T00:00:00.000Z","-2","hawkinme","a77326818","USA","comment",,,"NA","\Vaccines are mentioned positively,Protection from disease"
"36818Z1KWNIXUEO4DBOWB3YCA613AI","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:34 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:34 PDT 2025",,,"3EFE17QCRXAJA2ERZY4RPHONO7MSHQ","A3O81LHBBI8NPK","Submitted","Wed Mar 05 09:33:50 PST 2025","Wed Mar 05 09:41:07 PST 2025","Sat Mar 08 09:41:07 PST 2025",,,"","437","100% (40/40)","0% (0/0)","0% (0/0)","63c6e083194f73dec4db757e","I am fully vaccinated as well. I wear a mask indoors any where I go and outdoors only if I can't keep distance. When I know everyone around me is vaccinated (friends at our home or my running group) I don't wear one. At that kind of job I would 100% wear a mask.","december_2021_birth_club","2021-06-24T00:00:00.000Z","-2","hawkinme","a77326818","USA","comment",,,"NA","\About vaccines but does not fit any of the previous categories"
"31MCUE39C4RY4517ZBG67P9F81E3GU","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:35 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:35 PDT 2025",,,"3QL2OFSM9RNVDHB65A94FWH1OHMNCF","ARTQWWNFA7IOD","Submitted","Wed Mar 05 10:07:15 PST 2025","Wed Mar 05 10:07:51 PST 2025","Sat Mar 08 10:07:51 PST 2025",,,"","36","100% (40/40)","0% (0/0)","0% (0/0)","a77502207","Good night everyone, I'm stuck in a dilemma. My job is finally mandating the Vaccine. It's either you get it or lose your job (basically) However, my boss said If I can get a written letter by my doctor, I'll technically be exempt.   So fast forward to now, I'm asked my doctor for the letter. They said no, because the practice enforces the covid vaccine.  Now my only option is to get it. This is my first pregnancy and I don't want anything to happen to my baby girl. I'm literally in tears right now because I feel so defeated. I know that my only option is getting it so I can be able to afford what she needs but now I feel like I'm choosing wealth over my baby's health. ","february_2022_birth_club","2021-11-10T00:00:00.000Z","-83","ashash123","","USA","post","https://community.babycenter.com/post/a77502207/covid-vaccine-mandate-any-suggestions","COVID Vaccine Mandate. Any suggestions? ","30","\Vaccines are mentioned negatively"
"31MCUE39C4RY4517ZBG67P9F81E3GU","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:35 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:35 PDT 2025",,,"3RANCT1ZV0MPY239OBPVI73DESOUBG","A3O81LHBBI8NPK","Submitted","Wed Mar 05 10:34:15 PST 2025","Wed Mar 05 10:34:29 PST 2025","Sat Mar 08 10:34:29 PST 2025",,,"","14","100% (40/40)","0% (0/0)","0% (0/0)","a77502207","Good night everyone, I'm stuck in a dilemma. My job is finally mandating the Vaccine. It's either you get it or lose your job (basically) However, my boss said If I can get a written letter by my doctor, I'll technically be exempt.   So fast forward to now, I'm asked my doctor for the letter. They said no, because the practice enforces the covid vaccine.  Now my only option is to get it. This is my first pregnancy and I don't want anything to happen to my baby girl. I'm literally in tears right now because I feel so defeated. I know that my only option is getting it so I can be able to afford what she needs but now I feel like I'm choosing wealth over my baby's health. ","february_2022_birth_club","2021-11-10T00:00:00.000Z","-83","ashash123","","USA","post","https://community.babycenter.com/post/a77502207/covid-vaccine-mandate-any-suggestions","COVID Vaccine Mandate. Any suggestions? ","30","\Seeking information about vaccines"
"3RHLQY6EED9GAHAKXZKHB9YO99UD4F","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:34 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:34 PDT 2025",,,"34MAJL3QPPSLE95HUCJ7NK77RNL43A","A2XFO0X6RCS98M","Submitted","Wed Mar 05 10:25:39 PST 2025","Wed Mar 05 10:33:12 PST 2025","Sat Mar 08 10:33:12 PST 2025",,,"","453","100% (40/40)","0% (0/0)","0% (0/0)","a77567466","Hi! So I just got a call from my midwife that my liver levels are fine, however my gallbladder blood work came back a little elevated which is causing Chloestasis. Has anyone ever heard or had this? I'm still not sure what this means. She mentioned that the normal # is 10 and my blood work came back at 14. And now I have to meet with the high risk team and get testing done. I'm freaking out now especially I have no idea what this is or what it causes. If any of you have heard of this or have had this any insight would be greatly appreciated. Sometimes it's easier to understand info from other moms or pregnant women than the doctor. \n\nI went in to get my tdap vaccine last week and mentioned that late at night I get some itching in my arms and chest- it's not unbearable but it does last a couple mins before it stops which is why my doc recommended getting blood work done.\n\nI have noticed that baby doesn't move alllllll the time like I think he should be but there are moments throughout the day where he is super active for a couple of minutes. \n\nPlease help. I'm totally freaking out ","february_2022_birth_club","2022-01-03T00:00:00.000Z","-29","jnav10","","USA","post","https://community.babycenter.com/post/a77567466/cholestasis","Cholestasis??","1","\Adverse effects"
"3RHLQY6EED9GAHAKXZKHB9YO99UD4F","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:34 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:34 PDT 2025",,,"3137ONMDK1A40NEYEX24F0878HNEG1","ARTQWWNFA7IOD","Submitted","Wed Mar 05 10:36:50 PST 2025","Wed Mar 05 10:37:38 PST 2025","Sat Mar 08 10:37:38 PST 2025",,,"","48","100% (40/40)","0% (0/0)","0% (0/0)","a77567466","Hi! So I just got a call from my midwife that my liver levels are fine, however my gallbladder blood work came back a little elevated which is causing Chloestasis. Has anyone ever heard or had this? I'm still not sure what this means. She mentioned that the normal # is 10 and my blood work came back at 14. And now I have to meet with the high risk team and get testing done. I'm freaking out now especially I have no idea what this is or what it causes. If any of you have heard of this or have had this any insight would be greatly appreciated. Sometimes it's easier to understand info from other moms or pregnant women than the doctor. \n\nI went in to get my tdap vaccine last week and mentioned that late at night I get some itching in my arms and chest- it's not unbearable but it does last a couple mins before it stops which is why my doc recommended getting blood work done.\n\nI have noticed that baby doesn't move alllllll the time like I think he should be but there are moments throughout the day where he is super active for a couple of minutes. \n\nPlease help. I'm totally freaking out ","february_2022_birth_club","2022-01-03T00:00:00.000Z","-29","jnav10","","USA","post","https://community.babycenter.com/post/a77567466/cholestasis","Cholestasis??","1","\Vaccines are mentioned positively,Seeking information about vaccines,Adverse effects"
"3CMV9YRYQN6PBBHXDN590OVC0FMJLS","3ZODJRR2Q9TCQB32EY748WZOWAH2VC","Classify vaccine posts and comments from a parenting forum","classify vaccine-related text  (WARNING: This HIT may contain adult content. Worker discretion is advised.)","classification","$0.05","Wed Mar 05 07:58:34 PST 2025","2","BatchId:5298954;OriginalHitTemplateId:928390860;","3600","259200","Wed Mar 12 08:58:34 PDT 2025",,,"3WYP994K1SW09Z6J2L5CACNYWFIY6R","A3O81LHBBI8NPK","Submitted","Wed Mar 05 10:16:00 PST 2025","Wed Mar 05 10:18:18 PST 2025","Sat Mar 08 10:18:18 PST 2025",,,"","138","100% (40/40)","0% (0/0)","0% (0/0)","shoegal517_covid-recent-booster-and-flu-shot_276","https://www.factcheck.org/2022/08/scicheck-covid-19-vaccination-doesnt-increase-miscarriage-risk-contrary-to-naomi-wolfs-spurious-stat/Where in the world does it state that?  there's no way. \n\nETA- check your facts before spreading medical misinformation; \nOpens a new window","december_2022_birth_club","09-28-22","1","shoegal517","a77889852","USA","comment",,,"NA","\About vaccines but does not fit any of the previous categories"
